Year,Month,Day,Time,Lat,Lon,Depth,Mag,Region,Timestamp
1999,10,31,04:11:30,40.637,29.096,19.4,2.7,"2 km WSW of Ç?narc?k, Turkey",941343090
1999,10,31,00:00:07,40.762,27.535,3.5,2.8,"14 km SSE of Kumba?, Turkey",941328007
1999,10,30,23:11:28,40.677,30.719,15.6,2.6,"8 km E of Akyaz?, Turkey",941325088
1999,10,29,13:31:10,40.121,29.399,7.5,3.0,"4 km NNW of Yenice, Turkey",941203870
1999,10,29,10:03:41,40.487,29.332,14.8,2.9,"1 km E of Orhangazi, Turkey",941191421
1999,10,27,05:32:38,40.535,29.245,6.3,3.0,"7 km NW of Orhangazi, Turkey",941002358
1999,10,26,08:28:47,40.746,27.563,5.3,3.0,"17 km SSE of Kumba?, Turkey",940926527
1999,10,24,15:00:53,40.963,29.445,16.5,2.7,"10 km N of Balç?k, Turkey",940777253
1999,10,23,02:49:52,40.707,29.2,7.0,3.1,"6 km NNE of Koruköy, Turkey",940646992
1999,10,23,02:04:37,40.64,29.104,16.8,2.9,"1 km WSW of Ç?narc?k, Turkey",940644277
1999,10,22,22:02:36,40.429,29.203,17.7,2.5,"2 km NE of Umurbey, Turkey",940629756
1999,10,20,23:08:19,40.77,29.087,10.0,4.6,"11 km SSW of Adalar, Turkey",940460899
1999,10,19,23:20:18,40.501,27.124,11.4,3.5,"31 km NNW of Biga, Turkey",940375218
1999,10,19,19:27:10,40.7,29.176,9.1,2.9,"5 km NNE of Koruköy, Turkey",940361230
1999,10,19,14:19:47,40.726,30.681,5.3,2.8,"6 km NE of Akyaz?, Turkey",940342787
1999,10,17,10:39:46,40.81,30.191,9.8,3.3,"14 km NNW of Sapanca, Turkey",940156786
1999,10,14,14:20:33,40.735,30.404,0.3,3.6,"5 km S of Adapazar?, Turkey",939910833
1999,10,11,02:47:47,40.667,29.048,0.1,3.9,"4 km NNE of Kocadere, Turkey",939610067
1999,10,10,17:36:44,40.641,29.101,5.6,2.5,"2 km WSW of Ç?narc?k, Turkey",939577004
1999,10,10,16:54:02,40.823,27.577,6.4,2.8,"11 km ESE of Kumba?, Turkey",939574442
1999,10,10,14:46:55,40.579,28.963,5.1,2.7,"8 km SW of Kocadere, Turkey",939566815
1999,10,10,11:00:24,40.676,29.063,5.9,2.7,"5 km NNE of Kocadere, Turkey",939553224
1999,10,03,19:24:48,40.609,29.04,9.1,2.9,"2 km SSE of Kocadere, Turkey",938978688
1999,10,03,18:17:34,40.688,29.988,9.7,3.1,"1 km E of Yuvac?k, Turkey",938974654
1999,10,03,16:19:34,40.774,29.898,13.1,3.1,"2 km WNW of ?zmit, Turkey",938967574
1999,10,03,15:58:44,40.734,29.987,14.8,2.7,"1 km N of Kullar, Turkey",938966324
1999,10,03,00:35:01,40.784,29.798,5.5,2.7,"2 km NE of Körfez, Turkey",938910901
1999,10,02,23:02:04,40.77,30.682,9.4,2.8,"6 km WSW of Hendek, Turkey",938905324
1999,10,02,22:14:32,40.707,30.566,13.1,2.8,"5 km WNW of Akyaz?, Turkey",938902472
1999,09,29,00:13:05,40.739,29.346,10.0,5.2,"8 km NNW of Ta?köprü, Turkey",938563985
1999,09,27,04:41:17,40.753,29.972,5.3,2.9,"3 km WNW of Köseköy, Turkey",938407277
1999,09,26,23:44:12,40.749,29.733,5.5,3.3,"4 km NNW of Hal?dere, Turkey",938389452
1999,09,26,14:03:46,40.403,29.16,9.5,2.7,"2 km WSW of Umurbey, Turkey",938354626
1999,09,26,11:12:53,40.033,30.055,10.0,3.9,"8 km SSE of Küplü, Turkey",938344373
1999,09,25,07:04:24,40.626,30.55,5.0,3.2,"1 km SSE of Karapürçek, Turkey",938243064
1999,09,24,20:10:45,40.771,29.195,8.7,3.4,"11 km SSE of Adalar, Turkey",938203845
1999,09,24,13:44:49,40.804,30.297,10.0,3.8,"9 km WNW of Adapazar?, Turkey",938180689
1999,09,23,07:19:23,40.787,29.808,12.6,2.6,"3 km NE of Körfez, Turkey",938071163
1999,09,23,06:24:12,40.741,29.811,7.8,3.3,"1 km S of Derince, Turkey",938067852
1999,09,21,12:46:21,40.772,27.623,18.6,3.3,"18 km SE of Kumba?, Turkey",937917981
1999,09,21,04:34:33,40.651,27.671,9.2,2.8,Western Turkey,937888473
1999,09,20,22:16:40,40.715,27.59,5.9,3.2,"14 km NNE of Marmara, Turkey",937865800
1999,09,20,21:44:31,40.707,27.591,7.9,3.7,"13 km NNE of Marmara, Turkey",937863871
1999,09,20,21:27:59,40.644,27.589,10.0,4.8,"7 km NNE of Marmara, Turkey",937862879
1999,09,20,00:16:54,40.639,29.105,5.6,2.7,"1 km WSW of Ç?narc?k, Turkey",937786614
1999,09,20,00:07:43,40.676,30.503,5.3,3.4,"4 km NW of Karapürçek, Turkey",937786063
1999,09,19,20:30:54,40.649,30.502,3.8,3.2,"3 km WNW of Karapürçek, Turkey",937773054
1999,09,19,20:26:35,40.636,30.527,10.0,4.3,"1 km WSW of Karapürçek, Turkey",937772795
1999,09,19,18:19:53,40.68,29.175,2.6,3.1,"3 km NNE of Koruköy, Turkey",937765193
1999,09,19,17:59:53,40.895,30.35,12.6,2.8,"10 km W of Sö?ütlü, Turkey",937763993
1999,09,19,16:31:33,40.779,29.199,21.0,2.7,"11 km SSE of Adalar, Turkey",937758693
1999,09,19,15:42:05,40.72,30.023,16.7,3.0,"2 km SSE of Köseköy, Turkey",937755725
1999,09,19,02:26:48,40.622,29.11,8.3,2.7,"2 km SSW of Ç?narc?k, Turkey",937708008
1999,09,19,01:13:41,40.707,29.964,5.5,2.8,"2 km N of Yuvac?k, Turkey",937703621
1999,09,18,22:13:28,40.778,29.917,9.1,2.8,"1 km NW of ?zmit, Turkey",937692808
1999,09,18,21:14:40,40.603,29.05,21.8,2.9,"3 km SSE of Kocadere, Turkey",937689280
1999,09,18,19:15:29,40.659,29.14,12.0,2.6,"2 km NE of Ç?narc?k, Turkey",937682129
1999,09,18,17:52:21,40.781,30.303,12.7,2.9,"8 km W of Adapazar?, Turkey",937677141
1999,09,18,17:14:28,40.621,29.137,5.5,2.7,"2 km SSE of Ç?narc?k, Turkey",937674868
1999,09,18,00:48:24,40.607,29.297,10.0,4.5,"5 km SSE of Yalova, Turkey",937615704
1999,09,17,19:50:04,40.711,30.154,10.0,4.3,"9 km WNW of Sapanca, Turkey",937597804
1999,09,17,12:47:56,40.768,30.627,5.3,2.8,"9 km N of Akyaz?, Turkey",937572476
1999,09,16,17:58:45,40.484,30.213,7.0,3.5,"4 km SE of Pamukova, Turkey",937504725
1999,09,16,13:10:14,40.758,29.928,13.6,2.5,"0 km S of ?zmit, Turkey",937487414
1999,09,16,05:50:39,40.705,29.964,12.9,2.8,"1 km N of Yuvac?k, Turkey",937461039
1999,09,15,09:33:33,40.658,30.779,9.8,3.2,"13 km ESE of Akyaz?, Turkey",937388013
1999,09,15,09:02:11,40.631,30.285,6.6,2.9,"6 km SSE of Sapanca, Turkey",937386131
1999,09,14,13:35:44,40.669,29.046,13.2,3.0,"4 km NNE of Kocadere, Turkey",937316144
1999,09,14,10:06:50,40.625,29.109,6.4,2.7,"2 km SSW of Ç?narc?k, Turkey",937303610
1999,09,13,13:10:32,40.723,30.174,9.1,2.7,"8 km WNW of Sapanca, Turkey",937228232
1999,09,13,11:55:28,40.709,30.045,13.0,5.9,"4 km SE of Köseköy, Turkey",937223728
1999,09,13,09:17:47,40.727,29.194,5.6,2.6,"8 km NNE of Koruköy, Turkey",937214267
1999,09,10,05:50:39,40.705,29.964,12.9,2.8,"1 km N of Yuvac?k, Turkey",936942639
1999,09,09,20:21:43,40.438,30.325,10.0,3.8,"8 km SSE of Geyve, Turkey",936908503
1999,09,09,12:56:08,40.809,30.72,5.3,3.2,"2 km WNW of Hendek, Turkey",936881768
1999,09,09,05:41:22,40.748,30.074,9.6,3.1,"5 km E of Köseköy, Turkey",936855682
1999,09,09,01:32:08,40.718,29.144,13.1,5.0,"7 km NNW of Koruköy, Turkey",936840728
1999,09,06,07:16:08,40.742,29.694,10.4,2.9,"4 km N of Ula?l?, Turkey",936602168
1999,09,06,07:15:03,40.73,30.498,12.0,2.7,"9 km SE of Adapazar?, Turkey",936602103
1999,09,06,06:38:42,40.787,29.778,10.1,3.1,"2 km N of Körfez, Turkey",936599922
1999,09,06,06:33:22,40.542,29.985,10.0,4.0,"15 km SSE of Bahçecik, Turkey",936599602
1999,09,05,19:52:38,40.695,30.546,7.8,3.9,"5 km N of Karapürçek, Turkey",936561158
1999,09,04,10:30:46,40.741,30.032,17.3,4.0,"2 km E of Köseköy, Turkey",936441046
1999,09,02,14:25:19,40.563,30.532,10.0,4.0,"8 km S of Karapürçek, Turkey",936282319
1999,09,02,11:18:13,40.808,30.688,9.6,3.4,"5 km W of Hendek, Turkey",936271093
1999,09,01,03:23:27,40.566,29.164,10.0,3.9,"7 km SW of Kad?köy, Turkey",936156207
1999,08,31,22:28:34,40.555,29.13,10.0,4.2,"9 km NNE of Küçükkumla, Turkey",936138514
1999,08,31,11:06:42,40.729,29.334,4.7,3.0,"7 km N of Çiftlikköy, Turkey",936097602
1999,08,31,08:33:23,40.708,29.954,10.0,4.5,"1 km NNE of Kar??yaka, Turkey",936088403
1999,08,31,08:10:49,40.711,29.949,10.0,5.2,"2 km NNE of Kar??yaka, Turkey",936087049
1999,08,30,15:24:37,40.75,29.266,8.5,3.5,"10 km N of Yalova, Turkey",936026677
1999,08,30,09:00:28,40.532,29.148,1.2,3.0,"7 km NNE of Küçükkumla, Turkey",936003628
1999,08,30,07:18:06,40.64,29.114,8.3,3.2,"1 km SW of Ç?narc?k, Turkey",935997486
1999,08,28,08:27:47,40.818,29.871,10.0,3.5,"7 km NW of ?zmit, Turkey",935828867
1999,08,26,17:49:38,40.744,30.016,10.0,4.8,"0 km ENE of Köseköy, Turkey",935689778
1999,08,24,18:58:57,40.659,30.16,10.0,4.2,"9 km WSW of Sapanca, Turkey",935521137
1999,08,23,21:54:51,40.615,29.162,10.0,4.1,"4 km S of Koruköy, Turkey",935445291
1999,08,23,20:35:24,40.73,30.823,10.0,3.8,Western Turkey,935440524
1999,08,22,14:30:58,40.638,30.773,10.0,4.5,"13 km ESE of Akyaz?, Turkey",935332258
1999,08,22,01:47:27,40.564,29.179,10.0,3.9,"7 km SSW of Kad?köy, Turkey",935286447
1999,08,21,10:01:27,40.658,29.293,10.0,3.8,"1 km ENE of Yalova, Turkey",935229687
1999,08,21,00:40:25,41.125,29.522,10.0,3.3,"9 km SW of ?ile, Turkey",935196025
1999,08,20,20:12:42,40.599,29.159,10.0,3.9,"5 km SSE of Ç?narc?k, Turkey",935179962
1999,08,20,15:59:01,40.753,30.819,10.0,4.2,"7 km SE of Hendek, Turkey",935164741
1999,08,20,10:00:16,40.573,30.677,10.0,4.3,"13 km SSE of Akyaz?, Turkey",935143216
1999,08,20,09:48:36,40.694,29.708,10.0,4.0,"1 km SE of Ula?l?, Turkey",935142516
1999,08,20,09:28:54,40.58,29.274,10.0,4.5,"6 km SE of Kad?köy, Turkey",935141334
1999,08,20,00:03:01,40.72,29.994,10.0,4.1,"0 km SE of Kullar, Turkey",935107381
1999,08,19,15:26:22,40.652,29.152,10.0,3.8,"0 km WSW of Koruköy, Turkey",935076382
1999,08,19,15:17:45,40.618,29.138,10.0,5.2,"3 km SSE of Ç?narc?k, Turkey",935075865
1999,08,19,14:47:55,40.493,29.019,10.0,3.9,"7 km WNW of Küçükkumla, Turkey",935074075
1999,08,19,14:15:58,40.608,29.2,10.0,4.5,"2 km WSW of Kad?köy, Turkey",935072158
1999,08,19,13:04:12,40.619,30.769,10.0,4.7,"14 km ESE of Akyaz?, Turkey",935067852
1999,08,18,15:34:15,40.862,30.675,10.0,4.0,"9 km NW of Hendek, Turkey",934990455
1999,08,18,11:30:44,40.673,30.705,10.0,3.9,"7 km E of Akyaz?, Turkey",934975844
1999,08,18,05:59:44,40.631,30.765,10.0,3.8,"13 km ESE of Akyaz?, Turkey",934955984
1999,08,18,01:04:24,40.649,30.915,10.0,4.1,"21 km SE of Hendek, Turkey",934938264
1999,08,17,22:12:47,40.759,30.588,6.1,4.2,"8 km NNW of Akyaz?, Turkey",934927967
1999,08,17,21:47:38,40.763,30.079,10.0,4.1,"6 km ENE of Köseköy, Turkey",934926458
1999,08,17,21:14:11,40.678,30.647,10.0,3.9,"2 km ESE of Akyaz?, Turkey",934924451
1999,08,17,20:30:40,40.721,29.287,19.4,3.8,"7 km N of Yalova, Turkey",934921840
1999,08,17,18:35:24,40.597,29.086,10.0,4.0,"5 km SE of Kocadere, Turkey",934914924
1999,08,17,17:09:13,40.687,30.425,10.0,3.8,"10 km S of Adapazar?, Turkey",934909753
1999,08,17,15:17:46,40.151,29.012,10.0,3.8,"6 km NNW of Kirazl?, Turkey",934903066
1999,08,17,14:35:08,40.98,30.345,10.0,3.7,"6 km SSE of Kaynarca, Turkey",934900508
1999,08,17,13:10:23,40.642,29.965,10.0,3.9,"5 km S of Yuvac?k, Turkey",934895423
1999,08,17,11:58:08,40.631,30.668,10.0,4.4,"7 km SSE of Akyaz?, Turkey",934891088
1999,08,17,11:36:43,40.568,30.197,10.0,4.0,"7 km NNE of Pamukova, Turkey",934889803
1999,08,17,11:12:01,40.675,30.706,10.0,3.7,"7 km E of Akyaz?, Turkey",934888321
1999,08,17,10:46:41,40.711,29.942,10.0,4.5,"1 km N of Kar??yaka, Turkey",934886801
1999,08,17,09:31:56,40.902,30.261,10.0,4.1,"14 km SSW of Kaynarca, Turkey",934882316
1999,08,17,08:32:35,40.877,30.602,10.0,3.9,"11 km ESE of Sö?ütlü, Turkey",934878755
1999,08,17,08:11:19,40.655,30.741,10.0,4.1,"10 km ESE of Akyaz?, Turkey",934877479
1999,08,17,08:09:19,40.676,30.84,10.0,4.3,"15 km SSE of Hendek, Turkey",934877359
1999,08,17,07:21:02,40.741,30.753,10.0,4.2,"6 km S of Hendek, Turkey",934874462
1999,08,17,06:35:19,40.674,30.651,10.0,4.6,"2 km ESE of Akyaz?, Turkey",934871719
1999,08,17,06:35:01,40.644,30.617,10.0,4.0,"4 km S of Akyaz?, Turkey",934871701
1999,08,17,06:01:32,40.736,29.964,10.0,4.0,"2 km WNW of Kullar, Turkey",934869692
1999,08,17,05:58:30,40.682,30.597,10.0,3.6,"2 km W of Akyaz?, Turkey",934869510
1999,08,17,05:54:47,40.957,28.482,10.0,3.9,"7 km S of Kumburgaz, Turkey",934869287
1999,08,17,05:45:22,40.739,30.203,10.0,4.1,"7 km NW of Sapanca, Turkey",934868722
1999,08,17,05:10:08,40.845,30.347,10.0,4.6,"8 km NNW of Adapazar?, Turkey",934866608
1999,08,17,04:44:15,40.882,30.833,10.0,4.2,"11 km NE of Hendek, Turkey",934865055
1999,08,17,04:39:58,40.739,30.408,10.0,4.1,"4 km S of Adapazar?, Turkey",934864798
1999,08,17,04:20:16,40.585,30.466,10.0,4.5,"8 km SW of Karapürçek, Turkey",934863616
1999,08,17,04:14:22,40.694,29.194,10.0,4.2,"5 km NNE of Koruköy, Turkey",934863262
1999,08,17,03:47:50,40.649,30.85,10.0,3.9,"18 km SSE of Hendek, Turkey",934861670
1999,08,17,03:43:05,40.727,30.389,10.0,4.1,"6 km SSW of Adapazar?, Turkey",934861385
1999,08,17,03:23:14,40.755,30.3,10.0,4.2,"7 km NNE of Sapanca, Turkey",934860194
1999,08,17,03:14:00,40.616,30.688,10.0,5.1,"9 km SE of Akyaz?, Turkey",934859640
1999,08,17,02:50:45,40.715,30.113,10.0,4.9,"9 km ESE of Köseköy, Turkey",934858245
1999,08,17,02:42:55,40.561,30.648,10.0,4.8,"12 km SE of Karapürçek, Turkey",934857775
1999,08,17,02:34:53,40.643,30.708,10.0,4.5,"8 km ESE of Akyaz?, Turkey",934857293
1999,08,17,02:23:13,40.709,29.11,10.0,4.2,"7 km N of Ç?narc?k, Turkey",934856593
1999,08,17,02:16:25,40.945,30.241,10.0,3.9,"11 km SSW of Kaynarca, Turkey",934856185
1999,08,17,01:58:09,41.167,30.865,10.0,3.9,"12 km NNE of Karasu Mahallesi, Turkey",934855089
1999,08,17,01:48:49,40.257,29.294,10.0,3.4,"9 km ENE of Gürsu, Turkey",934854529
1999,08,17,01:47:05,40.96,28.985,10.0,4.0,"6 km S of Eminönü, Turkey",934854425
1999,08,17,01:36:34,40.594,30.717,10.0,4.0,"12 km SE of Akyaz?, Turkey",934853794
1999,08,17,01:33:07,40.648,29.117,10.0,4.6,"0 km WNW of Ç?narc?k, Turkey",934853587
1999,08,17,01:31:57,40.7,29.061,10.0,4.2,"8 km NW of Ç?narc?k, Turkey",934853517
1999,08,17,01:07:52,40.7,30.018,10.0,4.6,"3 km SE of Kullar, Turkey",934852072
1999,08,17,00:57:42,40.711,29.801,10.0,4.1,"1 km WSW of Gölcük, Turkey",934851462
1999,08,17,00:47:00,40.696,30.547,10.0,4.0,"6 km N of Karapürçek, Turkey",934850820
1999,08,17,00:44:21,40.654,30.646,10.0,4.4,"3 km SSE of Akyaz?, Turkey",934850661
1999,08,17,00:34:48,40.722,29.947,10.0,4.1,Western Turkey,934850088
1999,08,17,00:21:05,40.653,30.435,10.0,4.6,"8 km W of Karapürçek, Turkey",934849265
1999,08,17,00:16:26,40.741,29.97,10.0,5.0,"2 km NW of Kullar, Turkey",934848986
1999,08,17,00:15:17,40.648,30.751,10.0,4.9,"11 km ESE of Akyaz?, Turkey",934848917
1999,08,17,00:01:39,40.748,29.864,17.0,7.6,"4 km ESE of Derince, Turkey",934848099
1999,08,14,23:50:16,40.689,29.163,5.6,2.7,"3 km N of Koruköy, Turkey",934674616
1999,08,09,16:17:27,41.175,28.934,13.6,2.5,"8 km SW of Ar?köy, Turkey",934215447
1999,08,06,12:10:29,40.515,29.253,7.0,2.6,"5 km WNW of Orhangazi, Turkey",933941429
1999,08,05,07:46:39,40.149,29.111,1.2,2.6,"6 km SE of Bursa, Turkey",933839199
1999,07,14,20:12:38,40.429,29.135,14.0,2.6,"2 km W of Gemlik, Turkey",931983158
1999,07,14,04:17:44,40.739,29.839,10.0,2.7,"2 km SE of Derince, Turkey",931925864
1999,07,12,07:21:14,40.604,29.23,5.0,2.9,"1 km SSE of Kad?köy, Turkey",931764074
1999,07,11,20:16:06,40.701,29.745,10.0,2.8,"1 km SSW of Hal?dere, Turkey",931724166
1999,07,10,11:27:17,40.678,29.994,8.0,3.1,"2 km ESE of Yuvac?k, Turkey",931606037
1999,07,08,16:21:16,40.729,28.082,13.0,2.6,"28 km SSE of Marmara Ere?lisi, Turkey",931450876
1999,07,07,07:46:03,40.135,28.824,10.0,2.4,"18 km N of Kar?ncal?, Turkey",931333563
1999,07,06,20:57:21,40.66,27.493,8.0,2.6,"9 km NNW of Marmara, Turkey",931294641
1999,07,06,20:12:03,40.672,27.269,10.0,2.6,"26 km WNW of Marmara, Turkey",931291923
1999,07,06,00:27:04,40.709,29.782,5.0,2.7,"2 km ESE of Hal?dere, Turkey",931220824
1999,07,06,00:13:12,40.735,29.867,5.0,2.6,"4 km ENE of Gölcük, Turkey",931219992
1999,07,05,22:30:03,40.749,29.842,8.0,3.4,"2 km ESE of Derince, Turkey",931213803
1999,07,04,17:34:43,40.254,28.975,14.0,2.6,"9 km NW of Bursa, Turkey",931109683
1999,07,03,18:32:55,40.166,28.178,10.0,2.3,"16 km WSW of Karacabey, Turkey",931026775
1999,07,01,14:24:28,40.701,29.991,8.7,2.9,"2 km NE of Yuvac?k, Turkey",930839068
1999,06,28,20:46:38,40.736,29.795,12.0,2.6,"2 km SW of Derince, Turkey",930602798
1999,06,28,13:53:34,40.688,29.842,7.0,3.3,"0 km ESE of ?hsaniye, Turkey",930578014
1999,06,27,22:44:29,40.867,28.761,21.7,2.9,"15 km SSE of Yakuplu, Turkey",930523469
1999,06,27,02:26:47,40.417,29.235,14.2,2.8,"4 km E of Umurbey, Turkey",930450407
1999,06,24,21:49:36,40.626,27.574,1.0,3.1,"4 km NNE of Marmara, Turkey",930260976
1999,06,24,10:26:48,40.57,27.659,10.0,2.8,"8 km ESE of Marmara, Turkey",930220008
1999,06,24,07:22:51,40.596,27.553,13.2,3.2,"1 km N of Marmara, Turkey",930208971
1999,06,24,07:21:49,40.625,27.502,9.0,3.2,"6 km NW of Marmara, Turkey",930208909
1999,06,23,15:42:43,40.907,29.311,14.0,2.7,"6 km N of ?çmeler, Turkey",930152563
1999,06,23,07:41:28,40.229,30.017,8.0,2.8,"1 km S of Vezirhan, Turkey",930123688
1999,06,22,22:55:12,40.721,29.862,5.0,3.0,"3 km E of Gölcük, Turkey",930092112
1999,06,22,10:58:22,40.649,29.579,10.0,2.6,"4 km NNE of Yalakdere, Turkey",930049102
1999,06,21,03:32:14,40.265,27.211,12.0,3.0,"4 km NNW of Biga, Turkey",929935934
1999,06,20,08:28:57,40.481,26.792,10.0,2.6,"12 km NE of Gelibolu, Turkey",929867337
1999,06,20,03:17:58,40.561,29.17,10.0,2.7,"8 km SW of Kad?köy, Turkey",929848678
1999,06,19,02:17:33,40.746,27.364,10.0,2.5,"17 km SSW of Kumba?, Turkey",929758653
1999,06,19,01:53:32,40.467,28.197,10.0,2.5,"22 km NE of Band?rma, Turkey",929757212
1999,06,18,15:02:43,40.308,29.195,11.0,2.6,"9 km ENE of Demirta?, Turkey",929718163
1999,06,17,07:09:11,40.556,27.489,6.0,2.7,"6 km WSW of Marmara, Turkey",929603351
1999,06,16,16:23:15,40.61,27.635,10.0,2.5,"7 km ENE of Marmara, Turkey",929550195
1999,06,16,16:16:40,40.273,27.363,10.0,3.0,"11 km ENE of Biga, Turkey",929549800
1999,06,16,03:55:04,40.695,29.188,5.0,2.9,"4 km NNE of Koruköy, Turkey",929505304
1999,06,15,15:09:08,40.753,29.265,5.0,2.5,"10 km N of Yalova, Turkey",929459348
1999,06,15,15:06:12,40.059,27.76,10.0,2.9,"10 km ESE of Gönen, Turkey",929459172
1999,06,14,17:39:05,40.708,29.278,9.0,2.7,"5 km N of Yalova, Turkey",929381945
1999,06,13,21:38:14,40.45,28.199,5.0,2.8,"21 km ENE of Band?rma, Turkey",929309894
1999,06,12,16:54:16,41.138,28.878,5.0,2.5,"3 km NNE of Sultangazi, Turkey",929206456
1999,06,12,15:33:57,40.239,29.561,10.0,2.4,"8 km WSW of Yeni?ehir, Turkey",929201637
1999,06,11,12:25:34,40.533,29.281,6.0,2.8,"5 km NNW of Orhangazi, Turkey",929103934
1999,06,11,11:27:41,41.106,28.845,10.0,2.6,"1 km W of Sultangazi, Turkey",929100461
1999,06,10,16:18:58,40.241,28.11,13.0,2.8,"16 km SE of Band?rma, Turkey",929031538
1999,06,10,15:41:00,41.422,28.181,6.0,2.6,"16 km W of Karacaköy, Turkey",929029260
1999,06,08,18:51:57,40.68,30.108,10.0,2.4,"10 km SE of Köseköy, Turkey",928867917
1999,06,08,16:04:42,40.817,29.375,10.0,2.6,"4 km WNW of Gebze, Turkey",928857882
1999,06,07,17:29:09,40.702,30.011,9.0,2.5,"3 km SE of Kullar, Turkey",928776549
1999,06,07,08:16:03,40.994,29.324,10.0,2.7,"5 km NE of Sultanbeyli, Turkey",928743363
1999,06,06,13:54:45,40.253,27.789,5.0,2.8,"16 km S of Erdek, Turkey",928677285
1999,06,05,15:19:08,40.757,29.923,9.0,3.0,"1 km SSW of ?zmit, Turkey",928595948
1999,06,05,05:19:54,40.815,30.18,8.0,3.0,"15 km NNW of Sapanca, Turkey",928559994
1999,06,05,04:27:07,40.56,27.739,10.0,2.8,"15 km E of Marmara, Turkey",928556827
1999,06,04,21:44:05,40.554,27.661,10.0,2.7,"9 km ESE of Marmara, Turkey",928532645
1999,06,04,13:28:47,41.175,28.833,10.0,2.7,"7 km E of Arnavutköy, Turkey",928502927
1999,06,03,09:51:03,40.394,28.835,10.0,2.6,"4 km WNW of Mudanya, Turkey",928403463
1999,06,03,03:58:57,40.709,30.015,5.0,2.5,"2 km SE of Kullar, Turkey",928382337
1999,06,03,03:46:42,40.683,29.952,10.0,3.0,"1 km WSW of Yuvac?k, Turkey",928381602
1999,06,02,14:03:13,40.68,29.995,10.0,2.6,"2 km ESE of Yuvac?k, Turkey",928332193
1999,06,02,13:57:09,40.712,30.004,14.0,2.9,"1 km SE of Kullar, Turkey",928331829
1999,06,01,11:06:25,40.871,27.95,10.0,3.1,"10 km S of Marmara Ere?lisi, Turkey",928235185
1999,05,31,10:35:09,41.147,29.367,7.0,2.6,"19 km NE of Sancaktepe, Turkey",928146909
1999,05,30,07:23:54,40.851,28.752,7.0,2.7,"16 km SSE of Yakuplu, Turkey",928049034
1999,05,30,06:01:42,40.332,29.339,10.0,2.6,"9 km SW of Sölöz, Turkey",928044102
1999,05,30,03:21:24,40.911,28.814,14.0,2.9,"10 km SSW of Bahçelievler, Turkey",928034484
1999,05,30,00:57:58,40.281,29.309,5.0,2.6,"11 km NE of Gürsu, Turkey",928025878
1999,05,30,00:32:29,40.826,28.762,5.0,2.5,"19 km SSE of Yakuplu, Turkey",928024349
1999,05,30,00:06:34,40.88,28.795,13.0,2.7,"14 km SSW of Bahçelievler, Turkey",928022794
1999,05,29,22:43:55,40.845,28.769,9.3,3.2,"17 km SSE of Yakuplu, Turkey",928017835
1999,05,29,22:21:11,40.842,28.8,10.0,2.8,"18 km SSW of Bahçelievler, Turkey",928016471
1999,05,29,06:15:52,40.771,28.083,10.0,2.5,"24 km SSE of Marmara Ere?lisi, Turkey",927958552
1999,05,29,01:10:46,40.784,27.979,8.0,2.7,"20 km S of Marmara Ere?lisi, Turkey",927940246
1999,05,28,18:01:12,40.274,29.321,5.0,2.6,"12 km ENE of Gürsu, Turkey",927914472
1999,05,28,16:12:48,40.814,27.767,5.0,2.7,"23 km SW of Marmara Ere?lisi, Turkey",927907968
1999,05,28,07:53:55,40.365,28.931,10.0,2.6,"4 km ESE of Mudanya, Turkey",927878035
1999,05,28,03:57:04,40.284,29.31,5.0,3.0,"12 km NE of Gürsu, Turkey",927863824
1999,05,27,23:34:14,40.331,29.33,7.0,2.6,"10 km SW of Sölöz, Turkey",927848054
1999,05,27,16:35:27,40.354,29.339,6.0,3.1,"7 km SW of Sölöz, Turkey",927822927
1999,05,27,16:31:11,40.3,29.316,10.0,3.2,"13 km SW of Sölöz, Turkey",927822671
1999,05,27,05:24:34,40.647,30.022,15.0,2.8,"6 km SE of Yuvac?k, Turkey",927782674
1999,05,25,19:28:25,40.132,28.959,7.0,2.8,"7 km WNW of Kirazl?, Turkey",927660505
1999,05,22,16:49:28,40.912,29.313,8.0,2.6,"6 km SSE of Sultanbeyli, Turkey",927391768
1999,05,22,13:53:24,40.087,28.023,10.0,2.9,"6 km NE of Manyas, Turkey",927381204
1999,05,22,10:25:03,40.651,30.6,10.0,3.1,"4 km SSW of Akyaz?, Turkey",927368703
1999,05,20,14:56:27,40.125,28.095,11.0,2.7,"13 km NE of Manyas, Turkey",927212187
1999,05,20,09:55:55,40.439,29.277,10.0,2.6,"6 km SSW of Orhangazi, Turkey",927194155
1999,05,20,05:42:02,40.751,29.798,13.0,3.0,"1 km WSW of Derince, Turkey",927178922
1999,05,19,11:33:05,40.144,29.433,14.0,2.7,"6 km N of Yenice, Turkey",927113585
1999,05,18,16:17:46,40.25,27.854,10.0,2.7,"15 km SW of Band?rma, Turkey",927044266
1999,05,17,10:32:49,40.706,30.07,10.0,2.7,"6 km SE of Köseköy, Turkey",926937169
1999,05,16,09:39:15,40.68,27.547,6.0,2.8,"10 km N of Marmara, Turkey",926847555
1999,05,15,20:45:03,40.47,29.065,10.0,3.3,"3 km W of Küçükkumla, Turkey",926801103
1999,05,14,14:56:38,41.274,28.828,5.0,2.6,"12 km NE of Arnavutköy, Turkey",926693798
