29.819	40.742	3.0	0.185
27.778	40.074	2.6	0.151
29.403	40.202	2.9	0.176
29.881	40.697	2.5	0.143
27.702	40.527	2.7	0.16
29.042	40.252	2.9	0.176
28.216	40.52	2.7	0.16
27.306	40.655	2.8	0.168
27.886	40.851	2.9	0.176
29.847	40.744	2.8	0.168
28.079	40.524	2.6	0.151
28.221	40.532	2.6	0.151
30.795	40.867	3.1	0.194
29.944	40.712	2.7	0.16
28.974	40.168	2.8	0.168
29.943	40.702	2.8	0.168
29.976	40.718	2.8	0.168
29.778	40.671	2.7	0.16
29.965	40.712	3.4	0.219
29.955	40.707	2.8	0.168
28.23	40.547	2.6	0.151
28.985	40.451	2.6	0.151
28.24	40.517	3.3	0.21
27.902	40.258	2.8	0.168
29.906	40.719	2.8	0.168
27.529	40.377	2.6	0.151
28.904	40.233	2.6	0.151
29.588	40.983	2.5	0.143
29.826	40.735	2.6	0.151
27.662	40.552	3.0	0.185
29.189	41.185	2.9	0.176
29.878	40.726	2.7	0.16
29.17	40.435	2.5	0.143
29.856	40.742	2.5	0.143
29.99	40.697	3.1	0.194
29.907	40.718	2.5	0.143
29.827	40.716	2.4	0.134
29.987	40.741	3.0	0.185
29.96	40.676	3.4	0.219
29.947	40.665	3.5	0.228
29.923	40.719	2.6	0.151
28.825	41.106	2.6	0.151
29.252	40.589	2.7	0.16
30.482	40.567	2.5	0.143
29.229	40.468	2.6	0.151
28.137	41.395	2.8	0.168
30.866	40.701	3.0	0.185
28.326	40.215	2.5	0.143
29.11	40.742	2.7	0.16
27.671	40.593	3.2	0.202
30.361	40.836	2.9	0.176
28.908	40.784	3.3	0.21
28.939	40.439	2.8	0.168
29.901	40.736	2.7	0.16
28.149	40.159	2.7	0.16
29.181	40.446	2.4	0.134
29.127	40.308	3.5	0.228
28.877	40.238	3.1	0.194
29.799	40.404	2.8	0.168
28.897	40.216	3.1	0.194
30.026	40.69	2.7	0.16
29.082	40.273	3.9	0.262
27.78	40.396	2.6	0.151
28.964	40.675	2.6	0.151
29.266	40.433	2.5	0.143
29.336	40.056	2.8	0.168
30.419	40.882	2.5	0.143
29.367	40.396	2.7	0.16
29.03	40.616	2.6	0.151
27.532	41.205	2.8	0.168
30.028	40.765	3.2	0.202
29.224	40.43	2.5	0.143
30.318	40.829	2.8	0.168
29.207	41.209	2.7	0.16
29.214	40.25	2.7	0.16
29.049	40.77	3.2	0.202
29.518	40.825	2.7	0.16
29.215	40.47	2.6	0.151
28.978	40.603	2.7	0.16
28.856	40.236	2.6	0.151
27.913	40.358	2.8	0.168
28.962	40.597	3.2	0.202
29.153	40.496	2.5	0.143
28.486	40.857	2.7	0.16
28.462	40.844	2.6	0.151
27.518	40.773	2.7	0.16
28.102	40.478	2.8	0.168
28.887	41.06	2.8	0.168
27.043	40.104	2.8	0.168
27.794	40.601	2.9	0.176
29.316	40.986	2.5	0.143
29.432	40.254	2.8	0.168
27.432	40.79	2.9	0.176
29.348	40.493	2.6	0.151
27.403	40.691	3.6	0.236
28.278	41.185	2.8	0.168
29.149	40.629	2.9	0.176
29.108	40.654	2.8	0.168
29.163	40.642	2.7	0.16
29.119	40.623	3.2	0.202
29.13	40.641	2.9	0.176
27.934	40.675	2.8	0.168
29.306	40.518	2.5	0.143
29.122	40.032	2.6	0.151
28.021	40.806	2.6	0.151
28.055	40.856	3.0	0.185
28.101	40.776	2.8	0.168
28.766	40.308	2.6	0.151
29.096	40.635	2.7	0.16
28.437	40.445	2.9	0.176
28.094	40.816	2.9	0.176
27.427	40.69	2.7	0.16
28.014	40.619	2.7	0.16
27.588	40.539	3.3	0.21
29.32	40.597	2.5	0.143
28.241	41.315	2.8	0.168
28.424	40.45	3.1	0.194
28.447	40.193	2.5	0.143
29.217	40.251	2.5	0.143
29.491	40.832	2.7	0.16
27.609	40.621	2.8	0.168
27.993	40.536	2.7	0.16
28.866	40.443	2.5	0.143
29.201	40.236	2.5	0.143
28.366	40.411	3.1	0.194
28.948	40.262	2.5	0.143
27.457	40.494	2.6	0.151
28.133	40.82	2.8	0.168
27.419	40.241	2.8	0.168
28.711	40.85	2.8	0.168
28.956	40.409	2.7	0.16
29.497	40.892	2.8	0.168
29.7	40.703	2.8	0.168
